"","country_code","country_name","wb_region","wb_income","isic_section_index","isic_section_name","industry_id","industry_name","growth_rate_2015","growth_rate_2016","growth_rate_2017","growth_rate_2018","growth_rate_2019"
"5590","ps","West Bank and Gaza","Middle East & North Africa","Lower middle income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","5.17%","-4.76%","-7.94%","-9.23%","-1.61%"
"5591","ps","West Bank and Gaza","Middle East & North Africa","Lower middle income","M","Professional scientific and technical activities",108,"Translation & Localization","-10.34%","-5.36%","-1.79%","-5.26%","-1.82%"
"5592","ps","West Bank and Gaza","Middle East & North Africa","Lower middle income","M","Professional scientific and technical activities",123,"Outsourcing/Offshoring","-1.59%","-4.92%","0.00%","-1.59%","-3.23%"
"5593","ps","West Bank and Gaza","Middle East & North Africa","Lower middle income","R","Arts, entertainment and recreation ",28,"Entertainment","0.00%","-0.59%","2.40%","0.58%","0.00%"
"5594","ps","West Bank and Gaza","Middle East & North Africa","Lower middle income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","2.48%","-0.61%","-2.99%","0.61%","1.84%"
"5595","pt","Portugal","Europe & Central Asia","High income","B","Mining and quarrying",56,"Mining & Metals","8.60%","5.61%","7.64%","4.61%","1.38%"
"5596","pt","Portugal","Europe & Central Asia","High income","B","Mining and quarrying",57,"Oil & Energy","8.17%","5.82%","5.32%","3.30%","1.92%"
"5597","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",15,"Pharmaceuticals","2.98%","2.15%","1.63%","1.08%","1.70%"
"5598","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",23,"Food Production","0.90%","1.34%","1.03%","0.15%","1.43%"
"5599","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",52,"Aviation & Aerospace","4.01%","2.47%","0.87%","-0.78%","-0.26%"
"5600","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",53,"Automotive","2.39%","1.85%","1.78%","1.53%","0.53%"
"5601","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",54,"Chemicals","2.60%","2.49%","1.99%","1.55%","0.69%"
"5602","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",55,"Machinery","0.91%","2.84%","1.83%","0.79%","0.88%"
"5603","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",58,"Shipbuilding","4.22%","3.93%","1.47%","-1.46%","1.18%"
"5604","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",60,"Textiles","2.11%","1.46%","1.82%","0.55%","-0.96%"
"5605","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",61,"Paper & Forest Products","3.93%","3.22%","4.03%","2.84%","2.49%"
"5606","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",62,"Railroad Manufacture","3.45%","5.36%","11.54%","13.21%","5.45%"
"5607","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",83,"Printing","2.61%","1.17%","2.83%","1.70%","0.28%"
"5608","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","1.00%","1.07%","1.74%","1.77%","2.05%"
"5609","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",117,"Plastics","3.05%","3.85%","3.76%","2.75%","0.73%"
"5610","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",144,"Renewables & Environment","4.55%","5.28%","5.97%","7.47%","3.46%"
"5611","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",145,"Glass, Ceramics & Concrete","1.00%","2.77%","-1.24%","2.63%","-0.48%"
"5612","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",146,"Packaging & Containers","3.00%","3.10%","2.61%","2.96%","1.46%"
"5613","pt","Portugal","Europe & Central Asia","High income","C","Manufacturing",147,"Industrial Automation","3.43%","5.21%","4.68%","2.08%","1.22%"
"5614","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",3,"Computer Hardware","3.68%","0.99%","-2.04%","0.00%","0.78%"
"5615","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",4,"Computer Software","7.63%","6.49%","6.38%","6.01%","4.40%"
"5616","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",5,"Computer Networking","6.26%","5.46%","4.50%","8.29%","15.10%"
"5617","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",6,"Internet","14.47%","12.79%","15.81%","12.36%","7.23%"
"5618","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",7,"Semiconductors","3.81%","5.86%","14.49%","6.53%","2.56%"
"5619","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",8,"Telecommunications","-2.94%","-2.69%","-1.22%","-0.54%","-1.13%"
"5620","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",35,"Motion Pictures & Film","5.19%","4.59%","5.11%","3.55%","2.12%"
"5621","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",36,"Broadcast Media","2.21%","2.92%","0.94%","1.94%","0.72%"
"5622","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",81,"Newspapers","3.31%","1.08%","-1.47%","-1.39%","0.00%"
"5623","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",82,"Publishing","4.32%","2.25%","1.76%","0.40%","-0.20%"
"5624","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",96,"Information Technology & Services","3.89%","4.98%","5.98%","5.65%","3.62%"
"5625","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",103,"Writing & Editing","3.26%","5.32%","4.48%","0.72%","3.58%"
"5626","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",109,"Computer Games","4.61%","0.96%","2.07%","2.03%","-2.72%"
"5627","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",113,"Online Media","7.35%","3.11%","5.10%","5.05%","0.89%"
"5628","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",118,"Computer & Network Security","2.78%","9.49%","7.58%","5.07%","1.72%"
"5629","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",119,"Wireless","9.20%","4.88%","13.58%","4.44%","-4.08%"
"5630","pt","Portugal","Europe & Central Asia","High income","J","Information and communication",126,"Media Production","1.10%","2.18%","0.99%","1.69%","0.58%"
"5631","pt","Portugal","Europe & Central Asia","High income","K","Financial and insurance activities",41,"Banking","0.21%","3.44%","0.98%","1.74%","1.37%"
"5632","pt","Portugal","Europe & Central Asia","High income","K","Financial and insurance activities",42,"Insurance","2.08%","3.56%","2.78%","1.54%","0.70%"
"5633","pt","Portugal","Europe & Central Asia","High income","K","Financial and insurance activities",43,"Financial Services","4.20%","1.10%","5.62%","3.45%","0.64%"
"5634","pt","Portugal","Europe & Central Asia","High income","K","Financial and insurance activities",45,"Investment Banking","-2.47%","-3.94%","-7.02%","-1.82%","-2.57%"
"5635","pt","Portugal","Europe & Central Asia","High income","K","Financial and insurance activities",46,"Investment Management","0.24%","-0.26%","-2.20%","-3.07%","-1.05%"
"5636","pt","Portugal","Europe & Central Asia","High income","K","Financial and insurance activities",106,"Venture Capital & Private Equity","8.98%","9.16%","7.43%","7.61%","3.43%"
"5637","pt","Portugal","Europe & Central Asia","High income","K","Financial and insurance activities",129,"Capital Markets","3.45%","0.00%","6.30%","-5.81%","-4.96%"
"5638","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",9,"Law Practice","1.20%","0.74%","-1.02%","1.37%","0.73%"
"5639","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",10,"Legal Services","2.63%","2.11%","2.99%","2.42%","1.25%"
"5640","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",11,"Management Consulting","1.11%","0.41%","-0.41%","1.03%","0.64%"
"5641","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",12,"Biotechnology","0.85%","-0.99%","1.12%","1.31%","1.01%"
"5642","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",16,"Veterinary","1.94%","-0.71%","-3.17%","-0.71%","-2.30%"
"5643","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",47,"Accounting","0.48%","-1.89%","-2.10%","-2.35%","-0.88%"
"5644","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",50,"Architecture & Planning","2.51%","1.64%","2.16%","2.83%","1.20%"
"5645","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",70,"Research","-7.02%","-4.45%","-2.69%","-2.43%","-1.34%"
"5646","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",76,"Executive Office","-0.64%","-0.65%","-0.65%","2.28%","0.00%"
"5647","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",80,"Marketing & Advertising","5.65%","6.53%","4.26%","2.20%","0.52%"
"5648","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",84,"Information Services","7.43%","11.15%","9.51%","7.49%","2.60%"
"5649","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",86,"Environmental Services","0.68%","0.86%","0.86%","2.07%","1.14%"
"5650","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",97,"Market Research","4.85%","0.75%","-2.95%","3.07%","3.70%"
"5651","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",98,"Public Relations & Communications","4.34%","3.47%","3.56%","1.12%","-0.73%"
"5652","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",99,"Design","2.93%","4.12%","4.03%","1.83%","0.79%"
"5653","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","2.35%","3.90%","1.66%","2.83%","1.78%"
"5654","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",108,"Translation & Localization","4.85%","5.29%","3.68%","3.68%","2.69%"
"5655","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",110,"Events Services","0.47%","1.94%","1.74%","2.85%","0.75%"
"5656","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",114,"Nanotechnology","-6.25%","0.00%","9.13%","3.88%","1.53%"
"5657","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",123,"Outsourcing/Offshoring","0.07%","2.99%","0.28%","-1.32%","-3.89%"
"5658","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","2.19%","2.48%","1.73%","1.21%","-0.02%"
"5659","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",136,"Photography","5.18%","6.04%","6.00%","3.62%","2.24%"
"5660","pt","Portugal","Europe & Central Asia","High income","M","Professional scientific and technical activities",140,"Graphic Design","6.53%","6.59%","6.62%","6.76%","3.52%"
"5661","pt","Portugal","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",28,"Entertainment","6.44%","3.74%","4.92%","1.77%","2.74%"
"5662","pt","Portugal","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",33,"Sports","1.96%","2.15%","1.37%","-0.42%","1.07%"
"5663","pt","Portugal","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",37,"Museums & Institutions","-0.64%","-1.49%","0.34%","-1.19%","-0.17%"
"5664","pt","Portugal","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",38,"Fine Art","-0.44%","0.45%","4.04%","5.26%","0.81%"
"5665","pt","Portugal","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",39,"Performing Arts","0.46%","-0.23%","1.18%","0.71%","2.10%"
"5666","pt","Portugal","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",85,"Libraries","-0.93%","-1.87%","3.85%","0.93%","-1.79%"
"5667","pt","Portugal","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",111,"Arts & Crafts","2.61%","3.63%","0.64%","2.26%","1.58%"
"5668","pt","Portugal","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",115,"Music","0.71%","2.09%","0.87%","0.37%","2.11%"
"5669","pt","Portugal","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","1.93%","2.20%","2.39%","2.62%","1.14%"
"5670","pt","Portugal","Europe & Central Asia","High income","R","Arts, entertainment and recreation ",127,"Animation","4.52%","3.54%","10.66%","6.98%","9.36%"
"5671","py","Paraguay","Latin America & Caribbean ","Upper middle income","B","Mining and quarrying",56,"Mining & Metals","-6.42%","0.00%","4.17%","4.81%","1.80%"
"5672","py","Paraguay","Latin America & Caribbean ","Upper middle income","B","Mining and quarrying",57,"Oil & Energy","0.57%","0.39%","0.38%","-0.92%","-4.16%"
"5673","py","Paraguay","Latin America & Caribbean ","Upper middle income","C","Manufacturing",15,"Pharmaceuticals","3.10%","1.98%","0.84%","0.27%","1.33%"
"5674","py","Paraguay","Latin America & Caribbean ","Upper middle income","C","Manufacturing",23,"Food Production","-2.14%","1.21%","-1.37%","-3.11%","0.53%"
"5675","py","Paraguay","Latin America & Caribbean ","Upper middle income","C","Manufacturing",53,"Automotive","2.71%","1.48%","0.84%","0.41%","-0.20%"
"5676","py","Paraguay","Latin America & Caribbean ","Upper middle income","C","Manufacturing",54,"Chemicals","4.63%","4.29%","7.88%","6.88%","-0.43%"
"5677","py","Paraguay","Latin America & Caribbean ","Upper middle income","C","Manufacturing",55,"Machinery","-4.84%","3.51%","7.14%","3.57%","0.00%"
"5678","py","Paraguay","Latin America & Caribbean ","Upper middle income","C","Manufacturing",83,"Printing","4.35%","0.00%","-1.43%","0.00%","-1.45%"
"5679","py","Paraguay","Latin America & Caribbean ","Upper middle income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","-1.83%","-1.27%","2.53%","-1.22%","-1.81%"
"5680","py","Paraguay","Latin America & Caribbean ","Upper middle income","C","Manufacturing",117,"Plastics","2.47%","3.80%","0.00%","0.00%","0.00%"
"5681","py","Paraguay","Latin America & Caribbean ","Upper middle income","C","Manufacturing",144,"Renewables & Environment","3.33%","5.17%","3.23%","8.20%","1.47%"
"5682","py","Paraguay","Latin America & Caribbean ","Upper middle income","J","Information and communication",3,"Computer Hardware","1.47%","4.41%","5.48%","-1.27%","-6.33%"
"5683","py","Paraguay","Latin America & Caribbean ","Upper middle income","J","Information and communication",4,"Computer Software","2.42%","3.03%","2.10%","3.23%","2.16%"
"5684","py","Paraguay","Latin America & Caribbean ","Upper middle income","J","Information and communication",6,"Internet","-3.21%","7.22%","7.22%","0.97%","5.83%"
"5685","py","Paraguay","Latin America & Caribbean ","Upper middle income","J","Information and communication",8,"Telecommunications","0.55%","-0.69%","0.00%","-0.58%","0.74%"
"5686","py","Paraguay","Latin America & Caribbean ","Upper middle income","J","Information and communication",36,"Broadcast Media","3.25%","3.94%","5.26%","1.43%","-1.39%"
"5687","py","Paraguay","Latin America & Caribbean ","Upper middle income","J","Information and communication",81,"Newspapers","1.49%","-3.03%","3.23%","1.56%","-1.52%"
"5688","py","Paraguay","Latin America & Caribbean ","Upper middle income","J","Information and communication",96,"Information Technology & Services","-0.32%","-1.17%","0.51%","0.51%","1.97%"
"5689","py","Paraguay","Latin America & Caribbean ","Upper middle income","J","Information and communication",113,"Online Media","-6.73%","2.11%","0.00%","0.99%","2.91%"
"5690","py","Paraguay","Latin America & Caribbean ","Upper middle income","J","Information and communication",118,"Computer & Network Security","0.71%","-3.50%","0.00%","0.00%","-0.67%"
"5691","py","Paraguay","Latin America & Caribbean ","Upper middle income","K","Financial and insurance activities",41,"Banking","1.23%","-0.50%","-0.46%","-0.89%","0.46%"
"5692","py","Paraguay","Latin America & Caribbean ","Upper middle income","K","Financial and insurance activities",42,"Insurance","4.01%","2.98%","0.32%","1.95%","-2.81%"
"5693","py","Paraguay","Latin America & Caribbean ","Upper middle income","K","Financial and insurance activities",43,"Financial Services","2.05%","1.54%","0.00%","0.68%","2.49%"
"5694","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",9,"Law Practice","-0.28%","0.85%","1.68%","-0.81%","-0.26%"
"5695","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",10,"Legal Services","0.00%","0.00%","1.87%","0.00%","-0.88%"
"5696","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",11,"Management Consulting","0.00%","0.19%","1.69%","0.91%","-0.52%"
"5697","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",16,"Veterinary","-1.33%","2.82%","2.78%","1.37%","0.00%"
"5698","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",47,"Accounting","-5.97%","0.00%","-1.59%","0.65%","0.00%"
"5699","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",50,"Architecture & Planning","0.99%","2.00%","0.98%","2.94%","1.89%"
"5700","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",70,"Research","4.17%","3.77%","1.90%","0.47%","0.46%"
"5701","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",80,"Marketing & Advertising","4.93%","1.18%","0.39%","0.25%","-0.98%"
"5702","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",84,"Information Services","1.16%","-4.55%","2.38%","-1.12%","-1.11%"
"5703","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",98,"Public Relations & Communications","-1.22%","1.86%","1.25%","3.09%","0.60%"
"5704","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",99,"Design","-1.67%","-3.39%","1.82%","0.00%","-1.72%"
"5705","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","-5.97%","-5.97%","1.54%","-1.49%","0.00%"
"5706","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",123,"Outsourcing/Offshoring","-0.54%","-2.33%","-4.88%","-1.27%","-4.52%"
"5707","py","Paraguay","Latin America & Caribbean ","Upper middle income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","-0.61%","-0.65%","0.99%","1.62%","0.32%"
"5708","py","Paraguay","Latin America & Caribbean ","Upper middle income","R","Arts, entertainment and recreation ",28,"Entertainment","-1.56%","4.92%","1.59%","1.59%","-1.52%"
"5709","py","Paraguay","Latin America & Caribbean ","Upper middle income","R","Arts, entertainment and recreation ",33,"Sports","5.48%","5.56%","5.06%","13.58%","3.00%"
"5710","py","Paraguay","Latin America & Caribbean ","Upper middle income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","4.04%","1.02%","1.53%","1.01%","0.00%"
"5711","qa","Qatar","Middle East & North Africa","High income","B","Mining and quarrying",56,"Mining & Metals","-0.28%","-1.16%","0.78%","-0.87%","1.67%"
"5712","qa","Qatar","Middle East & North Africa","High income","B","Mining and quarrying",57,"Oil & Energy","0.02%","0.51%","1.39%","3.53%","2.64%"
"5713","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",15,"Pharmaceuticals","9.66%","4.94%","-1.72%","-2.36%","0.88%"
"5714","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",23,"Food Production","7.94%","8.58%","3.81%","23.31%","11.76%"
"5715","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",52,"Aviation & Aerospace","16.22%","10.86%","6.91%","6.59%","3.59%"
"5716","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",53,"Automotive","4.96%","1.92%","-0.70%","0.06%","-0.94%"
"5717","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",54,"Chemicals","6.08%","2.76%","1.07%","0.88%","2.02%"
"5718","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",55,"Machinery","9.54%","4.63%","4.72%","3.42%","1.13%"
"5719","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",58,"Shipbuilding","-11.33%","-7.16%","-4.78%","2.53%","0.88%"
"5720","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",83,"Printing","-2.36%","0.00%","-3.25%","-3.25%","-1.60%"
"5721","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",112,"Electrical & Electronic Manufacturing","9.50%","8.35%","3.32%","1.20%","0.66%"
"5722","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",117,"Plastics","0.00%","-1.47%","5.97%","1.40%","2.71%"
"5723","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",144,"Renewables & Environment","5.78%","-0.85%","-6.13%","-2.63%","-6.69%"
"5724","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",145,"Glass, Ceramics & Concrete","-6.35%","3.51%","0.00%","-4.76%","-1.64%"
"5725","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",146,"Packaging & Containers","11.11%","3.08%","3.08%","-1.56%","6.45%"
"5726","qa","Qatar","Middle East & North Africa","High income","C","Manufacturing",147,"Industrial Automation","12.07%","6.94%","10.10%","1.29%","-0.62%"
"5727","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",4,"Computer Software","13.70%","12.77%","10.18%","9.02%","7.55%"
"5728","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",5,"Computer Networking","17.58%","8.42%","11.70%","5.10%","0.98%"
"5729","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",6,"Internet","19.18%","9.70%","8.84%","7.02%","3.99%"
"5730","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",8,"Telecommunications","3.28%","1.27%","1.89%","2.36%","2.48%"
"5731","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",35,"Motion Pictures & Film","-11.32%","-19.05%","-16.00%","-11.83%","-7.87%"
"5732","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",36,"Broadcast Media","-3.02%","-3.08%","-2.05%","0.69%","-0.06%"
"5733","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",81,"Newspapers","0.00%","-1.90%","-2.60%","-1.31%","2.74%"
"5734","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",82,"Publishing","3.40%","2.82%","-5.81%","6.85%","0.65%"
"5735","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",96,"Information Technology & Services","11.36%","9.56%","7.95%","6.36%","3.05%"
"5736","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",103,"Writing & Editing","-11.11%","-9.84%","-10.17%","1.79%","-4.92%"
"5737","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",118,"Computer & Network Security","1.56%","-3.61%","-2.63%","-1.03%","2.53%"
"5738","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",119,"Wireless","7.39%","3.77%","0.90%","3.14%","1.75%"
"5739","qa","Qatar","Middle East & North Africa","High income","J","Information and communication",126,"Media Production","-3.41%","-5.88%","-3.06%","2.30%","1.34%"
"5740","qa","Qatar","Middle East & North Africa","High income","K","Financial and insurance activities",41,"Banking","2.04%","0.79%","1.51%","1.65%","1.54%"
"5741","qa","Qatar","Middle East & North Africa","High income","K","Financial and insurance activities",42,"Insurance","1.16%","-0.46%","-1.26%","-1.69%","-1.09%"
"5742","qa","Qatar","Middle East & North Africa","High income","K","Financial and insurance activities",43,"Financial Services","8.89%","6.62%","4.69%","2.48%","-1.03%"
"5743","qa","Qatar","Middle East & North Africa","High income","K","Financial and insurance activities",45,"Investment Banking","-7.50%","-6.03%","-11.57%","-10.08%","-9.65%"
"5744","qa","Qatar","Middle East & North Africa","High income","K","Financial and insurance activities",46,"Investment Management","8.71%","9.17%","6.40%","5.82%","2.72%"
"5745","qa","Qatar","Middle East & North Africa","High income","K","Financial and insurance activities",129,"Capital Markets","5.56%","3.77%","1.89%","-3.45%","-5.26%"
"5746","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",9,"Law Practice","-3.13%","-0.62%","-6.06%","-5.59%","-4.61%"
"5747","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",10,"Legal Services","-0.26%","-6.48%","-5.69%","-0.99%","-0.73%"
"5748","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",11,"Management Consulting","3.46%","-1.53%","-3.31%","0.88%","5.95%"
"5749","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",12,"Biotechnology","16.67%","15.00%","14.75%","1.59%","3.28%"
"5750","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",47,"Accounting","0.34%","0.24%","4.25%","3.68%","2.18%"
"5751","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",50,"Architecture & Planning","4.38%","-3.17%","-5.96%","-1.75%","-0.35%"
"5752","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",70,"Research","-5.31%","-4.31%","-8.36%","2.31%","2.50%"
"5753","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",76,"Executive Office","12.31%","5.65%","0.77%","0.00%","7.35%"
"5754","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",80,"Marketing & Advertising","1.66%","-1.66%","-1.81%","-0.45%","0.00%"
"5755","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",84,"Information Services","5.63%","2.78%","0.00%","28.77%","8.33%"
"5756","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",86,"Environmental Services","5.95%","-1.05%","-0.88%","4.08%","0.84%"
"5757","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",98,"Public Relations & Communications","-14.65%","-7.19%","4.00%","-1.60%","-0.76%"
"5758","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",99,"Design","-4.62%","-9.25%","-7.78%","0.00%","1.27%"
"5759","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",105,"Professional Training & Coaching","8.61%","-3.59%","-7.95%","-2.91%","0.00%"
"5760","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",110,"Events Services","-5.28%","-8.39%","-8.64%","-3.26%","-0.19%"
"5761","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",123,"Outsourcing/Offshoring","4.89%","13.07%","4.53%","5.38%","1.85%"
"5762","qa","Qatar","Middle East & North Africa","High income","M","Professional scientific and technical activities",135,"Mechanical or Industrial Engineering","3.11%","5.88%","4.98%","0.53%","-2.99%"
"5763","qa","Qatar","Middle East & North Africa","High income","R","Arts, entertainment and recreation ",28,"Entertainment","12.22%","18.67%","14.40%","9.09%","5.11%"
"5764","qa","Qatar","Middle East & North Africa","High income","R","Arts, entertainment and recreation ",33,"Sports","-1.78%","-0.40%","-1.11%","2.89%","2.46%"
"5765","qa","Qatar","Middle East & North Africa","High income","R","Arts, entertainment and recreation ",37,"Museums & Institutions","-5.51%","-3.50%","0.82%","0.39%","-0.74%"
"5766","qa","Qatar","Middle East & North Africa","High income","R","Arts, entertainment and recreation ",124,"Health, Wellness & Fitness","12.36%","7.97%","8.41%","4.66%","3.25%"
"5767","ro","Romania","Europe & Central Asia","Upper middle income","B","Mining and quarrying",56,"Mining & Metals","-1.51%","-4.39%","-1.08%","-2.79%","-3.83%"
"5768","ro","Romania","Europe & Central Asia","Upper middle income","B","Mining and quarrying",57,"Oil & Energy","-3.07%","-2.55%","0.11%","-0.14%","-0.03%"
"5769","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",15,"Pharmaceuticals","-1.61%","-2.99%","-1.46%","-0.07%","0.30%"
"5770","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",23,"Food Production","-4.55%","-2.33%","-1.24%","-1.39%","-0.40%"
"5771","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",52,"Aviation & Aerospace","-1.84%","-2.75%","-1.91%","-0.26%","-1.73%"
"5772","ro","Romania","Europe & Central Asia","Upper middle income","C","Manufacturing",53,"Automotive","-1.45%","-0.38%","0.24%","0.19%","-0.72%"
